kml_name;kml_description;longitude;latitude;height
Wall - Vallum, Turf Wall & Wall;;-2.620834792;54.98443154;0
Vallum;;-2.081201574;55.01835047;0
Wall - Hare Hill;;-2.682455723;54.97429333;0
Limestone Corner;camp;-2.19419279;55.03671018;0
Coesike;campsites;-2.285331779;55.02572625;0
Brown Dikes;camp;-2.252048224;55.02699518;0
Willowford;Temporary camp with visible ramparts;-2.58677118;54.98828283;0
Swine Hill;;-2.151387516;55.13725639;0
Dargues;Large badly-preserved temporary camp;-2.222191667;55.23758611;0
Crooks;Small temporary camp.;-2.569894444;54.98374167;0
Blakehope;Temporary camp.;-2.224054477;55.24496211;0
Chapel Rigg;Small temporary camp with well-preserved defences.;-2.554497222;54.98227222;0
Glenwhelt Leazes;Temporary camp with well-preserved northern rampart.;-2.538922438;54.98375668;0
Bagraw;Large temporary camp;-2.239493068;55.26363517;0
West Woodburn;Temporary camp;-2.165319444;55.18112778;0
Bellshiel;Large temporary camp;-2.288802778;55.29186111;0
Sills Burn South;Temporary camp;-2.276842315;55.29156868;0
Birdhope;Three temporary camps superimposed on each other;-2.272933333;55.28356111;0
Silloans;Large temporary camp;-2.281511111;55.29968056;0
Greenlee Lough;Well-preserved temporary camp;-2.353797222;55.01992778;0
Sills Burn North;Temporary camp;-2.276208333;55.294425;0
Featherwood West;Temporary camp;-2.295452209;55.34600393;0
Featherwood East;Temporary camp;-2.285663889;55.34408889;0
North Yardhope;Temporary camp;-2.145425;55.30228611;0
Fell End;Large strangely shaped temporary camp.;-2.493227778;54.98315833;0
Lees Hall;Temporary camp;-2.462754156;54.98483183;0
Cawfields;Well-preserved temporary camp;-2.448583333;54.99619167;0
Markham Cottage;Small, well-preserved temporary camp within larger badly preserved one.;-2.456511111;54.99008889;0
Burnhead;Well-preserved temporary camp;-2.454816667;54.99641944;0
Chesters Pike;Temporary camp;-2.459655556;54.99827778;0
Milestone House;Large temporary camp with later saxon enclosure.;-2.434032478;54.98850136;0
Seatsides 2;Well-preserved temporary camp;-2.388771625;54.99246311;0
Twice Brewed;Large temporary camp;-2.390977652;54.99461498;0
Seatsides 1;Well-preserved temporary camp;-2.390755556;54.99006667;0
Bean Burn;Temporary Camp;-2.381517499;54.98815252;0
Caer Mote;Small temporary camp with well-defined ramparts.;-3.240263098;54.7200576;0
Wallwick Fell;Badly-preserved temporary camp hidden among trees;-2.179522222;55.03193333;0
Troutbeck;camps;-2.957487987;54.63728896;0
Mastiles Lane;Large well-defined temporary camp.;-2.130963466;54.084925;0
Sunny Rigg;Camps;-2.47291089;54.9852296;0
Mesad Boqeq;;35.3591214;31.20124251;0
Mesad Zohar;;35.35078797;31.14498767;0
Castellum Onagrinum;SerbiaRoman Fort;19.62330789;45.2366541;0
Corunna;SpainStill active Roman lighthouse.;-8.397628952;43.37754482;0
Fort;;-1.655527512;54.19177681;0
Caldicot Castle;Forfification was built later apon Roman lookout post;-2.74185833;51.5930698;0
Milecastle 41;;-2.423098218;54.99737291;0
Great Chesters (Aesica);;-2.464464591;54.99499525;0
Milecastle 40;;-2.399049846;55.00212835;0
Carrawburgh (Brocolitia);;-2.22203233;55.03461597;0
Haltwhistle Burn;;-2.447591355;54.98917483;0
Chesters (Cilurnum);;-2.13965128;55.02581685;0
Housesteads (Vercovicium);;-2.330390206;55.01343269;0
Corstopitum(Red House Fort);;-2.029103502;54.97821662;0
Milecastle 37;;-2.337619656;55.01231454;0
Milecastle 39 - Steel Rigg;;-2.375773325;55.00363506;0
Untitled Placemark;;-2.269700702;55.02992161;0
Milecastle 35 - Sewingshields;;-2.30657611;55.02578472;0
Milecastle 29 - Black Carts;;-2.175503454;55.03425511;0
Turret - Sewingshields;;-2.281098285;55.0291786;0
Milecastle 24;;-2.062906208;55.01778593;0
Rudchester (Vindobala);;-1.825232;55.00195752;0
Castlesteads (Banna);;-2.763380819;54.96368472;0
Milecastle 44;;-2.487906978;54.99611211;0
Milecastle 42 - Cawfields;;-2.445836393;54.99404629;0
Milecastle 48 - Poltross Burn;;-2.573506649;54.98897557;0
Carvoran (Magnis);;-2.523753169;54.98530104;0
Bremenium;;-2.264806172;55.28141569;0
Wall - Willowford Bridge Abutment;;-2.591942751;54.99135879;0
Milecastle 49;;-2.594991299;54.99082719;0
Birdoswald (Camboglanna);;-2.602153452;54.98929265;0
Chew Green;;-2.333961452;55.36962028;0
Wall - Chesters Bridge Abutment;;-2.135592015;55.02502644;0
Throp;Small unexcavated fortlet.;-2.577533333;54.9869;0
Rough Castle Fort;;-3.854602657;55.99470968;0
Turret - Denton Hall;;-1.691286966;54.98415209;0
Barochan Roman Fortlet;;-4.538772988;55.88781936;0
Lurg Moor Fortlet;;-4.730570282;55.92625998;0
Whitemoss Roman Fortlet;;-4.532993814;55.91580733;0
Habitancum;;-2.173521281;55.17017898;0
Turret - Brunton;;-2.124282513;55.02301191;0
Turret - Black Carts;;-2.182551383;55.03597355;0
Milecastle 32;;-2.24292558;55.0332218;0
Fanum Cocidi;;-2.681775438;55.06401949;0
Nether Denton;;-2.635145928;54.97426266;0
Alauna;;-1.842983333;55.39638056;0
Oujda;Morocco;-1.906487;34.66728168;0
Mzora;MoroccoBerber;-5.94365529;35.41383092;0
Mogador;MorrocoPhoenician;-9.769779827;31.51395896;0
Lixus;MorrocoPhonician;-6.109890417;35.19969194;0
Chellah(Sala);MorrocoPhoenician;-6.820268677;34.00675219;0
Mogador island;MorrocoPhoenician;-9.786714745;31.49643144;0
Zilis(Arzilla);MorrocoPhoenician;-6.034901201;35.46618163;0
Tirgis;MorrocoPhoenician;-5.811782394;35.78619164;0
Volubilis;MorrocoPhoenician;-5.5552801;34.07358467;0
Silin;Libya;14.17807321;32.70962577;0
Ghadames;LibyaBerber;9.497355568;30.13381149;0
Germa;LibyaBerberGaramatian;13.05921816;26.5280345;0
Oea(Tripoli);LibyaPhoenician;13.18913884;32.87750016;0
Lebda(Leptis Magna);LibyaPhoenician;14.29250287;32.6352709;0
Sabratha;LibyaPhoenician;12.48497562;32.8043717;0
Zliten;Libya;14.57213497;32.49118802;0
Zaious Temple;Libya;21.53042575;32.250467;0
Misurata;Libya;15.13474014;32.37548813;0
Cyrene;LibyaCyrenicaFounded ~ 630 BC;21.85925537;32.82455716;0
Platea;LibyaGreekColonist from the Isle of Thera;23.12691931;32.39845842;0
Darnis;LibyaGreek;22.63930306;32.76705853;0
Erythron;LibyaCyrenica;22.26678544;32.86765096;0
Lamuda;LibyaCyrenica;22.15626207;32.78073192;0
Taucheira;LibyaCyrenica;20.56897148;32.53306493;0
Barke;LibyaCyrenica;20.83671537;32.48854138;0
Ptolemais;LibyaCyrenica;20.94949882;32.70462833;0
Antipyrgos;LibyaCyrenica;23.95339369;32.08046657;0
Apollonia;LibyaCyrenica;21.9720769;32.90197677;0
Euesperides(Barneek);LibyaCyrenica;20.07564879;32.11396331;0
Aziris;LibyaGreek;22.8807055;32.68389256;0
Tjebnutjer;Egypt;31.24393604;30.96136514;0
Taremu;Egypt;31.35034728;30.6830449;0
Busiris;Egypt;31.2436077;30.91061508;0
Per-Bast(Phibeseth);Egypt;31.50997274;30.57272676;0
Arish(Rhinocolura);Egypt;33.80588358;31.12484639;0
Sin (Pelusium);EgyptHittite(Hyskos);32.55124481;31.04301921;0
Tahpanhes(Daphnae);Egypt;32.17199999;30.86099325;0
Zoan(Tanis);EgyptHittite(Hyskos) capital of Egypt;31.88757441;30.97820495;0
Puto;EgyptHyskos(Hittite);30.64472556;31.14221244;0
Pithom;EgyptHyskos(Hittite);31.96406303;30.54850279;0
Goshen;EgyptHyskos(Hittite);31.80151872;30.73218263;0
Succoth;EgyptHyskos(Hittite);32.14087878;30.54867154;0
Thmuis;EgyptHyskos(Hittite);31.51666727;30.93812905;0
Avaris(Rameses);EgyptHyskos(Hittite);31.82256962;30.78667671;0
Djedet (Mendes);EgyptHyskos(Hittite);31.51707395;30.95837475;0
Zau (Sais);Egypt;30.76852449;30.96481576;0
Khasut (Xois);Egypt;30.95052311;31.08904684;0
(Rhakotis) Alexandria;EgyptEgyptian;29.90891566;31.21088086;0
Iunyt (Latopolis);Egypt;31.32849541;30.09100513;0
Swenet(Syene);Egyptian(Coptic) city;32.89359275;24.07765333;0
Abu(Elephantine);EgyptEgyptian;32.88537159;24.08470236;0
Marsa Alam;EgyptGreek;34.8954107;25.07046027;0
Berenice;EgyptGreek;35.47581253;23.91015168;0
Paraitonion;Egypt;27.23564687;31.35142936;0
Baranis;EgyptRoman;25.92234693;31.61059536;0
Kedesh Barnea;Egypt;34.46614619;30.67149126;0
Henen-nesut(Herakleopolis Magna);Egypt;30.93466882;29.08611742;0
Leontopolisz (Jahudija);Egypt;31.359625;30.28888799;0
Bolbitine;Egypt;30.41968395;31.43265796;0
Apis;Egypt;27.0510359;31.39739567;0
Tamiat;Egypt;31.81601895;31.41889227;0
Madu;Egypt;32.7104573;25.73381874;0
Qasr Ibrim;Egypt;31.99231554;22.64959929;0
Hawara;Egypt;30.89861295;29.27348328;0
El-Lahun;Egypt;30.96594154;29.23489814;0
Shedyet(Crocodilopolis);Egypt;30.83921772;29.31246057;0
Qena;Egypt;32.72231811;26.16348055;0
Karanis;Egypt;30.90305456;29.51787171;0
Meidum;Egypt;31.15756571;29.38721096;0
Acanthus;Egypt;31.24059611;29.79728078;0
Myos Hormos;Egypt;34.23536072;26.1615547;0
Leucus Limen;Egypt;34.28074724;26.10836319;0
Atrieb;Egypt;31.18459695;30.4641379;0
Sekht-am(Ammon);Egypt;25.53652173;29.20314405;0
Giza;EgyptEgyptian;31.13730733;29.97746703;0
Per-Wadjet;Egyptmerged cities of Pe and Dep;30.74292449;31.1954588;0
Antinoopolis;EgyptEgyptianRenamed and expanded by Hadrian (Rome);30.88429775;27.81398122;0
Kheny;EgyptEgyptian quarry;32.92941813;24.64976998;0
Dimia;EgyptEgyptian;30.6689629;29.53542523;0
Heliopolis;EgyptEgyptian;31.30447984;30.12900611;0
El-Lischt;EgyptEgyptian;31.23069806;29.57185097;0
Abdju(Abydos);EgyptEgyptian;31.91460089;26.18550984;0
Khmun(Hermopolis);EgyptEgyptian;30.80243821;27.78270806;0
Akhetaten(Amarna);EgyptEgyptian;30.89648377;27.64519746;0
Zawty(Lycoplois);EgyptEgyptian;31.18555855;27.18816862;0
Tantere(Dendera);Egypt;32.66951378;26.1402452;0
Tjebu(Antaeopolis);EgyptEgyptian;31.50301187;26.91943467;0
Ipu(Panopolis);EgyptEgyptian;31.74776499;26.56106485;0
Edfu(Apollonopolis Magna);EgyptEgyptian;32.87221513;24.97726328;0
Nekheb(Eileithiaspolis);EgyptEgyptian;32.79842303;25.12028146;0
Ta-senet(Latopolis);EgyptEgyptian;32.55702409;25.29429412;0
Nekhen(Hierakonpolis);EgyptEgyptian;32.77978694;25.09756212;0
Nubt(Ombo);EgyptEgyptian;32.92910301;24.45218217;0
Pilak(Philae);Egyptian(Coptic) cityTemples were mover to a nearby island because of flooding caused by the Aswan Dams.;32.88883055;24.02185717;0
Thebes(Luxor);EgyptEgyptian;32.63919641;25.70075939;0
Gesa(Apollonopolis Parva);EgyptEgyptian;32.76554915;25.91313468;0
Kalabsha;Egypt;32.83557469;23.57349737;0
Ineb Hedj (Memphis);EgyptHebrew name: Noph;31.25442049;29.85243024;0
Iuny(Hermonthis);EgyptEgyptian;32.50651407;25.60750804;0
Pr-Medjed(Oxyrhynchus);EgyptEgyptian;30.65156933;28.54258271;0
Gebtu(Coptos);EgyptEgyptian;32.8159573;25.9964214;0
Bahariya;Egypt;28.86243891;28.34921092;0
Maadi;Egypt;31.25188456;29.96023454;0
Nepte;TunisiaCushite;7.8800559;33.87278035;0
Thagaste;AlgeriaNumidian;7.957928249;36.28372961;0
B?rg?;TunisiaNumidian;10.85435756;33.82007453;0
Remla;;11.20636312;34.71080481;0
Tunes;TunisiaBerber;10.17145914;36.79768685;0
Dougga;TunisiaBerber;9.219876063;36.42348664;0
Thysdrus;TunisiaPhoenician;10.70677671;35.29452581;0
Thuburbo Majus;TunisiaPhoenician;9.910504779;36.40328485;0
Meninx;TunisiaPhoenician;10.99329243;33.80754216;0
Leptis Minor(Lemta);TunisiaPhoenician;10.87034456;35.67549596;0
Ruspina(Lepis Parva);TunisiaPhoenician;10.82759356;35.77396544;0
Thabraca;TunisiaPhoenician;8.757495968;36.95488161;0
Thapsus(Dimas);TunisiaPhoenician;11.04600099;35.62645337;0
Megara;TunisiaWalled in with Carthage;10.31588592;36.89446681;0
Carthage;TunisiaPhoenician citysettled in ~814BCcapital of Carthinian Empire;10.32130562;36.84978895;0
Kerkouane;TunisiaPhoeniciandestoyed ~ 236 BC;11.09945597;36.94634487;0
Utica;TunisiaPhoenician;10.06436539;37.05862934;0
Uthina;TunisiaPhoenician;10.17355799;36.60860904;0
Hadrumetum;TunisiaPhonician;10.63805669;35.82484236;0
Gabes(Tacape);TunisiaPhoenician;10.11012834;33.88860361;0
Waga;TunisiaPhoenician;9.183405369;36.72507254;0
Neapolis;TunisiaPhoenician;10.73214364;36.44213278;0
El Houaria Quarry;TunisiaPhoenician city and quarry;10.99443261;37.05927102;0
Cloupia;TunisiaPhoenician;11.11693579;36.83861141;0
Zarzis;Tunisia;11.11271403;33.50370884;0
Bizerte;TunisiaPhoenician;9.877296949;37.2723114;0
Sufetula;TunisiaRoman city;9.118945748;35.24110345;0
Ksar Ghilene;TunisiaRoman fort;9.636759667;32.98110628;0
Temple de Eaux(Zaghouan);TunisiaTemple of WaterRoman water resevoirstart of aqueduct that supplied the city of Carthage;10.13118965;36.38704471;0
Tusuros;TunisiaRoman;8.130510154;33.9213705;0
Gibili;Tunisia;8.971014152;33.70191125;0
Naro;Tunisia;10.33409971;36.73377217;0
Bararus;Tunisia;10.79759738;35.21465653;0
Ad Turres;Tunisia;7.934769906;34.38610368;0
Musti;Tunisia;9.143635469;36.33550425;0
Thelepte;Tunisia;8.593677416;34.9838932;0
Pheradi Maius(Sidi Khelifa);Tunisia;10.39965091;36.24939832;0
Capsa;Tunisia;8.788102253;34.41802931;0
Taparura;Tunisia;10.7575279;34.73848168;0
Salakta;Tunisia;11.0463779;35.40142905;0
Ammaedara;Tunisia;8.453708722;35.56395517;0
Aphrodestum(Mahdia);Tunisia;11.07006067;35.50159207;0
(Simitthu)Simmithus;Tunisia;8.571612202;36.48810658;0
Bulla Regia;Tunisia;8.769592806;36.57265463;0
Ulissipira;Tunisia;10.44119384;35.95868978;0
Chebba;Tunisia;11.11445369;35.23609693;0
Pupput;Tunisia;10.56219293;36.39294748;0
Ain Tounga;Tunisia;9.361292419;36.52430381;0
Mactartis;Tunisia;9.208057015;35.85394395;0
Adjim;Tunisia;10.74460895;33.73031846;0
Thaenae;Tunisia;10.6854727;34.649728;0
Zama;Tunisia;9.425969394;35.27337512;0
Teboursukum;Tunisia;9.247495065;36.45928217;0
Castres Shgrania;Tunisia;10.41509378;36.17330409;0
Sicca Veneria;Tunisia;8.710815372;36.18495269;0
Althiburos;Tunisia;8.808424819;35.86565957;0
Celium;Tunisia;8.798404258;35.16656082;0
Elles;Tunisia;9.096251548;35.94924697;0
Thiganica;Tunisia;9.357892;36.55736;0
Hyrax Hill;Kenya;36.15557979;-0.30271404;0
Saylac;Somalia;43.4751919;11.3534043;0
Boosaaso;Somalia;49.17906888;11.28390956;0
Treanout;Somalia;49.87238511;11.47197498;0
Opone;Somalia;51.26253583;10.42234733;0
Mogadishu;Somalia;45.34275014;2.036207334;0
Malao(Berbera);Somalia;45.00717481;10.43781159;0
Hargeysa;SomaliaPunt(Put);44.06329161;9.566994657;0
Pomaria;AlgeriaRoman;-1.313453765;34.88084851;0
Lambaesis;Algeriafounded ~ 126 BC;6.255295638;35.49063355;0
Mers El K?bir;Algeria;-0.709226102;35.73019858;0
Verecunda;Algeria;6.248503378;35.45890736;0
Timgad;Algeria;6.468792451;35.48433723;0
Sitifis;AlgeriaRoman city;5.413187278;36.19367555;0
Curculum;Algeria;5.734986455;36.31719252;0
Rusuccuru;Algeria;3.913721221;36.91593797;0
Tingurtia;Algeria;1.316204487;35.36651281;0
A?n Be?da;Algeria;7.389857214;35.79576877;0
Arsenaria;Algeria;-0.313724523;35.85534685;0
Cirta(Constantine);AlgeriaBerber;6.601101618;36.35757891;0
T?bessa;AlgeriaNumidian;8.112212174;35.41033831;0
Rusicade;AlgeriaPhoenician;6.904740308;36.88159151;0
Tipasa;Algeria;2.444328907;36.5932889;0
Carthenes;AlgeriaPhoenician;1.308424485;36.51045763;0
Iol;AlgeriaPhonician;2.189235881;36.60725848;0
Hippo Regius;AlgeriaPhoenician;7.75093071;36.88505224;0
Malaca(Calama);AlgeriaPhoenician;7.434303108;36.46428391;0
Igilgili;AlgeriaPhoenician;5.765679638;36.82157659;0
Saldae;AlgeriaPhonician;5.077456538;36.75357454;0
Ikosim;AlgeriaPhoenician;3.058166257;36.78397426;0
Madauros;Algeria;7.902850261;36.07890455;0
Khemissa;Algeria;7.65527385;36.19431382;0
Mileum;Algeria;6.261992879;36.44915337;0
Collo;Algeria;6.565604332;37.00426688;0
Mascula;Algeria;7.150345275;35.43491773;0
Argo;Sudaniron working site;30.42013077;19.52216821;0
Pachoras;Sudan;31.46705297;22.19985594;0
Napata;Sudan;31.83191935;18.5357138;0
Kerma;Sudan;30.41037962;19.60097354;0
Semna;Sudan;30.96623441;21.50007267;0
Old Dongola;Sudan;30.74486503;18.22421657;0
Meroe;Sudan;33.71098986;16.9376198;0
Adwa;Ethiopia;38.89175728;14.15819786;0
Yeha;EthiopiaAksum;39.01916141;14.28583614;0
Wikro;EthiopiaAksum;39.60352523;13.78777793;0
Aksum;EthiopiaAksum;38.72056281;14.13061908;0
Mendefera;Eritea;38.81928543;14.88660645;0
Adulis;Eritea;39.69669136;15.2149636;0
Matara;EriteaD'mt;39.4248677;14.67486076;0
Avalites;Eritea;42.74291828;13.00816198;0
Qohaito;Eritea;39.37174553;14.81822331;0
Farah;Afghanistan;62.11314724;32.38072465;0
Tilia Tepe;AfghanistanArian;65.78629298;36.70636706;0
Eucratidia;AfghanistanArian;69.41358645;37.16408914;0
Drapsaca(Kunduz);AfghanistanArian;68.87218359;36.74271169;0
Bactra(Alexandria-Oxus);AfghanistanArian;66.90150325;36.76546898;0
Mundigak(Kandahar);AfghanistanArian;65.71197144;31.61471192;0
Aria(Artacoana);AfghanistanArian;62.18835253;34.34220903;0
Shar-e Gholghola(Bamyan);Afghanistan;67.82594433;34.82500418;0
Parwan(Alexandria of the Caucus);Afghanistan;69.23692913;35.11815446;0
Kabul;Afghanistan;69.19204816;34.50865437;0
Begram;Afghanistan;69.23321463;34.92509729;0
Andkhoy;Afghanistan;65.11767462;36.95298277;0
Ghazna;Afghanistan;68.41980004;33.55143071;0
Jammu;Jammu & Kasmir;74.8628672;32.72631545;0
Srinagar;Jammu & Kasmir;74.79947045;34.08614691;0
Gilgit;Kashmir;74.30084676;35.92199627;0
Chilas;Kashmir;74.09556097;35.4285897;0
Almaty;Kazakhstan;76.91378626;43.25476953;0
Petrovka;Kazakhstan;66.9846405;54.49991179;0
Balasagun;KyrgyziaSoghdian;75.25026403;42.74676457;0
Magadha;India;85.93223777;25.9824124;0
Muziris;India;78.444344;10.95161;0
Bhadreshwar;India;69.90528306;22.89807339;0
Dholavira;India;70.21254663;23.88337428;0
Lothal;India;72.24871171;22.5231584;0
Surkotada;India;70.49586883;22.74498157;0
Mathura;India;77.6766022;27.49627442;0
Maruda Takkar;India;71.26923649;24.1504921;0
Ajanta;India;75.74725077;20.52843459;0
Indraprastha(Delhi);India;77.21365445;28.63247489;0
Kayalpatnam;India;78.12941752;8.561003068;0
Vrindavan;India;77.6986878;27.5821915;0
Nalanda;India;85.4433963;25.13703242;0
Sanchi;India;77.73978418;23.479466;0
Varanasi;India;82.9597882;25.27990506;0
Patliputra;India;85.2116934;25.60136008;0
Vedisha;India;77.80726618;23.52549075;0
Pratisthana;India;81.94234267;25.43431967;0
Heptanesia(Kandivali);India;72.87123041;19.12714996;0
Ujjayini;India;75.78775163;23.184527;0
Bodhimanda(Bodh Gaya);India;84.99158465;24.69577069;0
Barigaza;India;72.98841042;21.69492186;0
Champa?;India;82.64066603;22.03599642;0
Tamralipta;India;87.92513273;22.29119285;0
Kaveripumpattinam (Poompuhar);India;79.85561179;11.14039303;0
Kachi;India;79.70747535;12.82649019;0
Tirunelveli;India;77.6851017;8.727562219;0
Kollam;India;76.58641381;8.888852716;0
Kodungallur;Indiaalso a Roman Trading fort;76.19980293;10.20317588;0
Poovar;India;77.07026544;8.315312261;0
Poduke;India;79.8125652;11.90338155;0
Talakad;India;77.02647661;12.18039902;0
Tiruchirapalli;India;78.69517568;10.84669547;0
Tanjapuri;India;79.13547743;10.79124919;0
Kolara;India;78.1335915;13.13573625;0
Karur;India;78.08084605;10.95863993;0
Jalandhar;India;75.57982861;31.31903382;0
Alor (Aror);Pakistan;68.90826295;27.68561391;0
Mohenjo-Daro;Pakistan;68.13804577;27.32467756;0
Ormara;Pakistan;64.6338897;25.21521226;0
Uch;Pakistan;71.06340798;29.23714014;0
Old Civilisation Ruiens;Pakistan;72.00374164;30.4967804;0
Ganeriwala;Pakistan;73.20728453;30.24840397;0
Morontobara;Pakistan;66.96696289;24.80369404;0
Dipalpur;Pakistan;73.6527711;30.67171769;0
Multan;Pakistan;71.47395797;30.18919864;0
Purushapura;Pakistan;71.54354188;34.00347637;0
Alexandria Bucephalous;Pakistan;73.72346375;32.93270234;0
Pundi;Pakistan;73.04754784;33.59973479;0
Sialkot;Pakistan;74.55561362;32.51433295;0
Gujrat;Pakistanfounded by Raja Bachhan Pal in 460 BC;74.08382316;32.56649899;0
Amri;Pakistan;68.01823176;26.16975367;0
Taxila;Pakistan;72.82925894;33.75590817;0
Neroon Kot;PakistanMauryan;68.36455396;25.38004042;0
Mansehra;Pakistan;73.19704361;34.33354929;0
Shal?tura;Pakistan;72.22848751;33.89910986;0
Attock Khurd;Pakistan;72.24100834;33.89354839;0
Panjakent;Tajikistan;67.62082846;39.48715041;0
Alexandria Eschate;TajikistanArian;69.63128358;40.28671132;0
Namazga-Tepe;Turkmenistan;59.56021009;37.38611714;0
Altyndepe ?;Turkmenistan;60.43271181;36.85841668;0
Gonur;Turkmenistan;62.03786608;38.21304199;0
Mariana(Margus);TurkmenistanArian cityBactrian cities;62.19398102;37.66818197;0
Nisa;TurkmenistanParthian;58.21094301;37.95133197;0
Nakhshab;Uzbekistan;65.79246878;38.86919281;0
What city is this?;Uzbekistan;59.38300543;42.39891151;0
Termos;UzbekistanArian;67.19209001;37.26422421;0
Arq;UzbekistanArian;64.41116955;39.77775448;0
Maracanda;UzbekistanArian;66.9864509;39.67033195;0
Beitian;Uzbekistan;69.28226136;41.301011;0
Nautaca;Uzbekistan;66.82626882;39.05537819;0
Chach;Uzbekistan;69.26766056;41.3069435;0
Sri Ksetra;Burma;95.29214261;18.81399761;0
Erebuni;Arminia;44.53790797;40.14066329;0
Akunk;Armenia;45.7213779;40.15333708;0
Gyumri;Armenia;43.84899547;40.78523535;0
Goris;Armenia;46.3412996;39.51579218;0
Zorats Karer;Armenia;46.0305335;39.55083289;0
Martuni;Armenia;45.30659077;40.13443633;0
Garni;Armenia;44.72971103;40.11359955;0
Artashat;Armenia;44.55181246;39.95446301;0
Geghard;Armenia;44.81429227;40.1326057;0
Tsitsernakaberd;Armenia;44.48849637;40.18627137;0
Talin;Armenia;43.85055885;40.3338895;0
Vardkesavan;Armenia;44.29454654;40.16528748;0
Erebuni;Armenia;44.51605234;40.19517707;0
Armavir;Armenia;44.03508017;40.15157033;0
Oshakan;Armenia;44.32100797;40.26164435;0
Dwin;Armenia;44.58341389;39.99803424;0
Teishebaini;Armenia;44.45078921;40.15347697;0
Kasagh;Armenia;44.35749378;40.58951619;0
Artik;Armenia;43.96972857;40.6188182;0
Naxuana;Azerbaijan;45.42554905;39.21025842;0
Perozabad(Partaw)(Barda);AzerbaijanAncient Albania;47.1274258;40.37813455;0
Khinalug;AzerbaijanAncient Albania;48.12384239;41.17957467;0
Mingachevir;AzerbaijanAncient Albania;47.03702358;40.78085817;0
Shamakhi(Kamachia);AzerbaijanAncient Albania;48.6372362;40.63261468;0
Shaki;Azebaijan;47.175571;41.201931;0
Delmon;Bahrain;50.52167042;26.23246205;0
Gonio Apsaros;GeorgiaGreek;41.572328;41.57334818;0
Bathus;Geogia;41.64515638;41.64562248;0
Triglite;Georgia;40.22453188;43.3253933;0
Dioscurias;Georgia;41.01306278;42.99881546;0
Phasis;GeorgiaGreek(Milesian);41.66747475;42.14711891;0
Kutaisi;Georgia;42.70703486;42.26541837;0
Heraclea;Georgia;41.58757983;42.39490022;0
Uplistsikhe;GeorgiaAsian Iberian;44.20248454;41.96967108;0
Tsikhegoji(Archaeopolis);Georgia;42.19392807;42.357204;0
Teleda(Telavi);Georgia;45.47179852;41.9193406;0
Mtskheta(Armazi);Georgia;44.7204307;41.84448667;0
Rustavi;Georgia;45.00462859;41.53508099;0
Toon;Iran;58.15775078;34.00542125;0
Susia(Toos);IranArian;59.51958802;36.47712548;0
Nishapur;IranArian;58.79751686;36.19957958;0
Dur Untash (Chogha Zanbil);IranElamiteUnfinished;48.5216005;32.00901441;0
Arrajan;IranElamite;50.23556354;30.61424579;0
Ayapir;IranElamite;49.86464566;31.83406335;0
Kabnak;IranElamite;48.23539109;32.03287423;0
Dezjpol;IranElamite;48.40152561;32.38808849;0
Gondeshapur;IranElamite;48.52895738;32.28388856;0
Shoushtar;IranElamite;48.85380641;32.04372467;0
Dur Untash;IranElamite;48.88306182;31.87506192;0
Taryana;IranElamite;48.7118099;31.32456372;0
Susa(Shushan);IranElamite;48.2562152;32.1981399;0
Anshan;IranElamite;52.40756365;30.0108808;0
Hekatompylos;Iran;54.03262444;35.96099512;0
Shahr-i Sokhta;IranJiroft;61.420335;30.64765381;0
Zabol;IranJiroft;61.49538303;31.02849587;0
Teppe Hasanlu;IranMannaean;45.45961137;37.00477225;0
Kum;IranMedian;50.8910023;34.64430323;0
Raga(Rhagae);IranMedian;51.44061979;35.5995579;0
Bisotun;IranMedian;47.3952748;34.37214734;0
Ekbatana;IranMedian;48.51815997;34.79864071;0
Damavand;IranMedian;52.06928255;35.71582419;0
Germi;IranParthian;48.08249757;39.01563609;0
Hong (Khonj);IranPersian;53.43650793;27.89068719;0
Kish;IranPersian;53.95812335;26.52960807;0
Behdes?r (Kerman);IranPersian (Sassanid);57.06890138;30.28538893;0
Bam;IranPersian;58.36732648;29.11460064;0
Siba (Kookherd);IranPersian;54.48598555;27.08509828;0
Laft;IranPersian;55.75989395;26.89678085;0
Harmozia;IranPersian;57.07231052;27.15295073;0
Gameroon;IranPersian;56.2627707;27.1829339;0
Sirjan;IranPersian;55.67552371;29.45395621;0
Samangan;IranPersian;49.60324074;31.280985;0
Estakhr;IranPersian;52.90915859;29.98121483;0
Temukan;IranPersian palace of Cyrus;51.18877272;29.25750193;0
Bishapur;IranPersianfounded ~ 266 AD;51.5708516;29.77602038;0
Darabgerd;IranPersian;54.47850324;28.69134614;0
Gor;IranPersian;52.53209797;28.85202053;0
Persepolis;Iran;52.89044448;29.93131703;0
Hormoz;IranPersian;56.45286649;27.09787577;0
Pasargadae;Iran;53.17824546;30.20072362;0
Tirazis;IranPersian;52.53574514;29.6084941;0
Jahrom;IranPersian;53.56106224;28.49662267;0
Konar Sandal;Iran;57.80001596;28.49999352;0
Sialk;Iran;51.40430003;33.96863715;0
Naqsh-e Rustam;Iran;52.87314244;29.98872167;0
Kermanshah;Iran;47.06121766;34.30984147;0
Godin Tepe;Iran;48.06844802;34.51848188;0
Tepe Yahya;Iran;56.3499713;28.58302336;0
Nesayak;Iran;52.40279392;29.9671175;0
