kml_name;kml_description;kml_description_2;longitude;latitude;height
Baalath 2 / along Wadi el Qeini;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beer-elim;35.208909;31.223416;0
Baalath 2 / along Wadi el Qeini;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beer-elim;35.174722;31.178889;0
Baalath 2 / Arak Ismain;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beeroth;35.025793;31.763715;0
Baalath 2 / Bayt Itab;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beeroth;35.052967;31.734836;0
Baalath 2 / Tel Malhata;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beeroth;35.0258;31.2172;0
Baalath 2 / Beer Yeroham;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beeroth;34.911322;30.991038;0
Baalath 2 / Tel Masos;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beeroth;34.958277;31.212285;0
Baalath 2 / Tel Ira;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beeroth;34.9867;31.2328;0
Baalath 2 / Horbat Tayyav;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beeroth;35.14909;31.30283;0
Baalath 2 / Horbat Uza;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beeroth;35.165672;31.209188;0
Baalath 2 / Nahal Avnon Fortress;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beersheba 1;34.93972;30.992902;0
Baalath 2 / En Hazeva;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beersheba 1;35.2459;30.8087;0
Baalath 2 / Qatra;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";;34.777744;31.822936;0
Baalath 2 / Khirbet es Siyyagh;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Bethany 2;35.001006;31.748796;0
Baalath 2 / Arak Ismain;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-aven 2;35.025793;31.763715;0
Baalath 2 / Bayt Itab;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-aven 2;35.052967;31.734836;0
Baalath 2 / along Wadi el Qeini;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-aven 2;35.208909;31.223416;0
Baalath 2 / along Wadi el Qeini;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-aven 2;35.174722;31.178889;0
Baalath 2 / Horbat Uza;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-aven 2;35.165672;31.209188;0
Baalath 2 / Horbat Tayyav;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-aven 2;35.14909;31.30283;0
Baalath 2 / Beer Yeroham;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-barah;34.911322;30.991038;0
Baalath 2 / Tel Malhata;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-barah;35.0258;31.2172;0
Baalath 2 / Tel Ira;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-biri;34.9867;31.2328;0
Baalath 2 / Tel Masos;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-biri;34.958277;31.212285;0
Baalath 2 / En Hazeva;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-biri;35.2459;30.8087;0
Baalath 2 / Tulul el Medbah;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-biri;34.91217;31.142053;0
Baalath 2 / Nahal Avnon Fortress;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beth-diblathaim;34.93972;30.992902;0
Baalath-beer / Tulul el Medbah;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Beth-diblathaim;34.91217;31.142053;0
Baalath-beer / Beer Yeroham;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Beth-diblathaim;34.911322;30.991038;0
Baalath-beer / Nahal Avnon Fortress;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Beth-diblathaim;34.93972;30.992902;0
Baalath-beer / Tel Masos;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Beth-eden;34.958277;31.212285;0
Baalath-beer / Beer Yeroham;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";;34.911322;30.991038;0
Baalath-beer / Khirbet es Siyyagh;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Ramoth-gilead;35.001006;31.748796;0
Baalath-beer / Arak Ismain;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Ramoth-gilead;35.025793;31.763715;0
Baalath-beer / Bayt Itab;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Rehob 1;35.052967;31.734836;0
Baalath-beer / Horbat Uza;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Rehob 1;35.165672;31.209188;0
Baalath-beer / Tel Ira;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Rehob 1;34.9867;31.2328;0
Baalath-beer / Tel Malhata;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";;35.0258;31.2172;0
Baalath-beer / Tel Masos;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";;34.958277;31.212285;0
Baalath-beer / Tel Ira;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";;34.9867;31.2328;0
Baalath-beer / along Wadi el Qeini;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Madon;35.208909;31.223416;0
Baalath-beer / along Wadi el Qeini;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Madon;35.174722;31.178889;0
Baalath-beer / Horbat Tayyav;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Madon;35.14909;31.30283;0
Baalath-beer / Horbat Uza;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Madon;35.165672;31.209188;0
Baalath-beer / En Hazeva;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Madon;35.2459;30.8087;0
Baalath-beer / Deir el Azar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;35.10378;31.808957;0
Baalath-beer / within 1 km of Kesla;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;35.05111;31.7901;0
Baalath-beer / within 1 km of Kesla;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;35.051111;31.781111;0
Baalath-beer / Tulul el Medbah;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;34.91217;31.142053;0
Baalath-beer / Al Maghar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;34.78225;31.838514;0
Baalath-beer / Beer Yeroham;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;34.911322;30.991038;0
Baalath-beer / Nahal Avnon Fortress;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;34.93972;30.992902;0
Baalath-beer / Tel Masos;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;34.958277;31.212285;0
Baalath-beer / Mughar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;34.785833;31.841389;0
Baalath-beer / Qatra;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.8&version=ESV"">19:8</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.4.33&version=ESV"">4:33</a>";another name for Baalath-beer;34.777744;31.822936;0
Baale-judah / Deir el Azar;"2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.6.2&version=ESV"">6:2</a>";another name for Magadan;35.10378;31.808957;0
Baal-gad / Hasbaya;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.11.17&version=ESV"">11:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.7&version=ESV"">12:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.5&version=ESV"">13:5</a>";;35.683333;33.383333;0
Baal-gad / Banias;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.11.17&version=ESV"">11:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.7&version=ESV"">12:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.5&version=ESV"">13:5</a>";;35.693333;33.246111;0
Baal-gad / Mount Hermon;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.11.17&version=ESV"">11:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.7&version=ESV"">12:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.5&version=ESV"">13:5</a>";another name for Bealoth 1;35.85;33.4;0
Baal-gad / Banias;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.11.17&version=ESV"">11:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.7&version=ESV"">12:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.5&version=ESV"">13:5</a>";another name for Bealoth 1;35.693333;33.246111;0
Baal-gad / Tell Haush;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.11.17&version=ESV"">11:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.7&version=ESV"">12:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.5&version=ESV"">13:5</a>";;35.74747;33.46788;0
Baal-gad / Ain Jedeideh;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.11.17&version=ESV"">11:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.7&version=ESV"">12:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.5&version=ESV"">13:5</a>";;35.5875;33.36639;0
Baal-gad / Baalbek;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.11.17&version=ESV"">11:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.7&version=ESV"">12:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.5&version=ESV"">13:5</a>";;36.2044;34.007611;0
Baal-hamon / in Jerusalem;"Song <a href=""https://www.biblegateway.com/passage/?search=Song.8.11&version=ESV"">8:11</a>";;35.234167;31.776667;0
Baal-hamon / Tel Abel Beth Maacah;"Song <a href=""https://www.biblegateway.com/passage/?search=Song.8.11&version=ESV"">8:11</a>";another name for Beth-gilgal;35.581007;33.258051;0
Baal-hamon / Umm el Awamid;"Song <a href=""https://www.biblegateway.com/passage/?search=Song.8.11&version=ESV"">8:11</a>";another name for Hazar-addar;35.152022;33.128108;0
Baal-hamon / Khirbet Belameh;"Song <a href=""https://www.biblegateway.com/passage/?search=Song.8.11&version=ESV"">8:11</a>";;35.292;32.4462;0
Baal-hazor / Jebel Asur;"2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.13.23&version=ESV"">13:23</a>";;35.286111;31.978611;0
Baal-hazor / Khirbet Hazzur;"2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.13.23&version=ESV"">13:23</a>";another name for Italy;35.195465;31.832184;0
Baal-hermon / Mount Hermon;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.5.23&version=ESV"">5:23</a>";another name for Nob;35.85;33.4;0
Baal-hermon / Hasbaya;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.5.23&version=ESV"">5:23</a>";another name for Bealoth 1;35.683333;33.383333;0
Baal-hermon / Banias;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.5.23&version=ESV"">5:23</a>";another name for Bealoth 1;35.693333;33.246111;0
Baal-hermon / Tell Haush;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.5.23&version=ESV"">5:23</a>";another name for Bealoth 1;35.74747;33.46788;0
Baal-hermon / Ain Jedeideh;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.5.23&version=ESV"">5:23</a>";another name for Bealoth 1;35.5875;33.36639;0
Baal-hermon / Baalbek;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.5.23&version=ESV"">5:23</a>";another name for Bealoth 1;36.2044;34.007611;0
