kml_name;kml_description;longitude;latitude;height
Egypt for France;<p style="text-align:center"><a href="https://geolines.ru/publications/FORWARD-IN-THE-PAST/Egyptian-obelisks.html" target="_blank">Egypt for France / Египетский обелиск </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipOQYGqEjMAGFAmGt18JYuRQN6THOBV4s_hEH-yM=h720" style="height:202px; width:300px" /></p>;2.320814664;48.86556135;0
Drakensteyn - Nan Madol;Direction to Nan MadolAzimut 30.17°;5.226187469;52.17998884;0
Drakensteyn - Nan Madol;Direction to Nan MadolAzimut 30.17°;5.226187469;52.17998884;0
Drakensteyn - Angkor Wat;Direction to Angkor VatAzimuth 75.00;5.226189876;52.17998797;0
Drakensteyn;<p style="text-align:center"><a href="https://imgprx.livejournal.net/5c32f55c329183b025be2dcede1c7c2c6a46909c/iUlTkdK9ktMW_T2fL-3kZeTvG5uKUqCmcAZz_tdcO7l0WNUS_ov0WoPdGT9eIPhleYWHtyNKLDFzve6g1wHCizTlj9FoDfStjQ9fCP5m8Wjm7v7A5LIIlO-nLNyq2uVte4V-XnQE-_aQOe-zzG7oRqwRsJRWLCg0sLfycq4ogkTaRS3TouIz1DEzJAdbSmzG1NIplWzHuVS1AyWq3pJlEA" target="_blank">Drakensteyn / Дракенстейн </a></p><p style="text-align:center"><img alt="" src="https://imgprx.livejournal.net/5c32f55c329183b025be2dcede1c7c2c6a46909c/iUlTkdK9ktMW_T2fL-3kZeTvG5uKUqCmcAZz_tdcO7l0WNUS_ov0WoPdGT9eIPhleYWHtyNKLDFzve6g1wHCizTlj9FoDfStjQ9fCP5m8Wjm7v7A5LIIlO-nLNyq2uVte4V-XnQE-_aQOe-zzG7oRqwRsJRWLCg0sLfycq4ogkTaRS3TouIz1DEzJAdbSmzG1NIplWzHuVS1AyWq3pJlEA" style="height:300px; width:450px" /></p>;5.227683665;52.17973084;0
Direction to Stonehenge;Направление на Стоунхендж Азимут 317.36;7.686575565;45.07071213;0
Direction to Nan Madol;Направление на Нан МадолАзимут 43.5;14.34183414;40.80980902;0
Direction to Easter island;Направление на Остров ПасхиАзимут 267.38;7.686578334;45.07071248;0
Direction to Baalbek;Направление на БаальбекАзимут 106.96;7.686552526;45.0711321;0
Charlottenburg;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipOS_CbaTUIZ4pxsH1HHmnLa_rWoZMwAIGM9N9Ko=h720" target="_blank">Charlottenburg / Шарлоттенбург </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipOS_CbaTUIZ4pxsH1HHmnLa_rWoZMwAIGM9N9Ko=h720" style="height:300px; width:450px" /></p>;13.29580224;52.5205039;0
